Unnamed: 0,name,rows,cols,ub,link
506,Telecom company Customer Churn Classification,705,20,2.35,https://www.kaggle.com/datasets/ruturajmarathe/telecom-company-customer-churn-classification
507,Customer Churn With feedback dataset,7043,22,2.35,https://www.kaggle.com/datasets/nupraneethreddy/customer-churn-with-feedback-dataset
530,Bank Customer Churn(anonymous real data),1000,12,2.35,https://www.kaggle.com/datasets/zisuhuang/bank-customer-churnanonymous-real-data
533,WA_Fn-UseC_-Telco-Customer-Churn.csv,7043,21,2.35,https://www.kaggle.com/datasets/aniket715/wa-fn-usec-telco-customer-churn-csv
508,Music Streaming Customer Churn Competition,7,2,2.35,https://www.kaggle.com/datasets/ltunbilly/music-streaming-customer-churn-competition
509,WA_Fn-UseC_-Telco-Customer-Churn,7043,21,2.35,https://www.kaggle.com/datasets/umeshtogadiya/wa-fn-usec-telco-customer-churn
514,Telco-Customer-Churn.csv,7043,21,2.35,https://www.kaggle.com/datasets/ishratamin/telco-customer-churn-csv
601,Cereals Datasets,77,23,2.35,https://www.kaggle.com/datasets/homayoonkhadivi/customer-churn-prediction
123,CUSTOMER CHURN,7043,21,2.35,https://www.kaggle.com/datasets/rayenkhayat/customer-churn
424,Telco Customer Churn,750,2,2.35,https://www.kaggle.com/datasets/wangyansuo/telco-customer-churn
645,Customer_Churn,104000,20,2.35,https://www.kaggle.com/datasets/kryusufkaya/customer-churn
635,Telco churn prediction with satisfaction score,7043,23,2.35,https://www.kaggle.com/datasets/zohaib123/telco-churn-prediction-with-satisfaction-score
640,customer_churn,7043,21,2.35,https://www.kaggle.com/datasets/sandipjadhav4kaggle/customer-churn
249,Customer Churn Prediction Dataset,1275,2,2.35,https://www.kaggle.com/datasets/ldausl/customer-churn-prediction-dataset
415,Predicting Customer Churn,16100,32,2.35,https://www.kaggle.com/datasets/faiqamehboob6191/datasciencetask2
417,Telco Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/asingh2262000/telco-customer-churn
418,Telco Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/vjc5505/telco-customer-churn
420,Customer Behavior Churn,2000,17,2.35,https://www.kaggle.com/datasets/husyenali/customer-behavior-churn
421,Customer Churn Prediction,10000,14,2.35,https://www.kaggle.com/datasets/nikhilgarg69/customer-churn-prediction
422,Telco Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/duybuii/telco-customer-churn
423,customer-churn-data,2000,16,2.35,https://www.kaggle.com/datasets/timur111/customer-churn-data
425,Data Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/ishratamin/data-customer-churn
426,Telco Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/amanshaw101/telco-customer-churn
427,Telco-Customer-Churn,7043,21,2.35,https://www.kaggle.com/datasets/emreavcihalvetica/telco-customer-churn
429,Customer-Churn-Record,10000,18,2.35,https://www.kaggle.com/datasets/highseek19/customer-churn-record
248,Telco customer churn IBM,5000,20,2.35,https://www.kaggle.com/datasets/geoamins/telco-customer-churn-ibm
353,Customer Churn Prediction,7032,21,2.35,https://www.kaggle.com/datasets/amiribrahimtaj/customer-churn-dataset
354,Customer-Churn-Records,10000,18,2.35,https://www.kaggle.com/datasets/kryusufkaya/customer-churn-records
364,WA_Fn-UseC_-Telco-Customer-Churn,7043,21,2.35,https://www.kaggle.com/datasets/samkayyali/wa-fnusec-telcocustomerchurn
365,Customer Churn Telecom Industry Dataset,244000,14,2.35,https://www.kaggle.com/datasets/shyambhojak1994/customer-churn-telecom-industry-dataset
366,Customer churn warning and recovery,7043,21,2.35,https://www.kaggle.com/datasets/skygrace/customer-churn-warning-and-recovery
304,Credit Card Customer Churn Prediction using ANN,10000,14,2.35,https://www.kaggle.com/datasets/engsaiedali/credit-card-customer-churn-prediction-using-ann
367,WA_Fn-UseC_-Telco-Customer-Churn,7043,21,2.35,https://www.kaggle.com/datasets/ditisolanki/wa-fn-usec-telco-customer-churn
342,Customer Churn,7043,21,2.35,https://www.kaggle.com/datasets/shuvro00/customer-churn
349,Customer-churn,3150,16,2.35,https://www.kaggle.com/datasets/im2cool/customer-churn
591,Sporting goods store,18484,21,2.35,https://www.kaggle.com/datasets/cnezhmar/sporting-goods-store
750,Churndata,999,23,2.35,https://www.kaggle.com/datasets/ritikmadhasia/churndata
736,customer_churn_dataset,7043,21,2.35,https://www.kaggle.com/datasets/mohammedelhetemy/customer-churn-dataset
737,Telecom_department_customer_data_churn_csv,75000,32,2.35,https://www.kaggle.com/datasets/raajaganesan/telecom-department-customer-data-churn-csv
744,Telco_customer_churn_7k,6999,33,2.35,https://www.kaggle.com/datasets/soumyadse/telco-customer-churn-7k
746,Telco_customer_churn.csv,7043,33,2.35,https://www.kaggle.com/datasets/manassehjoseph/telco-customer-churn-csv
747,customer_churn_dataset.csv,441000,12,2.35,https://www.kaggle.com/datasets/yousefhossam2222/customer-churn-dataset-csv
749,customer_churn_dataset,441000,12,2.35,https://www.kaggle.com/datasets/pratap684/customer-churn-dataset
708,Telecom Churn,7043,38,2.35,https://www.kaggle.com/datasets/prashudas/telecom-churn
695,telco_customer_churn,7043,21,2.35,https://www.kaggle.com/datasets/omerfarukaytunc/telco-customer-churn
696,Bank_Customer-Churn-Modelling,10000,14,2.35,https://www.kaggle.com/datasets/subhasishsinha/bank-customer-churn-modelling
697,Telco-Custoner-Churn,7043,21,2.35,https://www.kaggle.com/datasets/mandalaanugrah/telco-custoner-churn
698,Customer -marketing,50,14,2.35,https://www.kaggle.com/datasets/kkarthigaaliasamali/customer-marketing
700,Telecom churn dataset,7043,21,2.35,https://www.kaggle.com/datasets/pratap684/telecom-churn-dataset
701,Telecom_Customer_Churn,7043,21,2.35,https://www.kaggle.com/datasets/anasmalick/telecom-customer-churn
702,Customer marketing dataset,50,14,2.35,https://www.kaggle.com/datasets/kkarthigaaliasamali/customer-marketing-dataset
712,Avia company churn,4000,2,2.35,https://www.kaggle.com/datasets/ikromjonovhojiakbar/avia-company-churn
717,Guardian_Customer_Churn,5630,20,2.35,https://www.kaggle.com/datasets/hat111111/guardian-customer-churn
720,Customer_Churn,7043,21,2.35,https://www.kaggle.com/datasets/mitultank/customer-churn
690,Customer,7043,21,2.35,https://www.kaggle.com/datasets/ibrahimalwagih/customer
691,DigitalBusinessCapstoneGroup5,1000,9,2.35,https://www.kaggle.com/datasets/amoghaammava/digitalbusinesscapstonegroup5
692,customer_churn,4250,21,2.35,https://www.kaggle.com/datasets/minar61/customer-churn
675,Bank_Customer_Churn_Prediction,10000,12,2.35,https://www.kaggle.com/datasets/vivekvishwas/bank-customer-churn-prediction
743,Churn_Prediction - Logistic_Regression,7043,21,2.35,https://www.kaggle.com/datasets/naveenklakshman/churn-prediction-logistic-regression
699,Telco_customer_churn,7043,33,1.76,https://www.kaggle.com/datasets/khurrambhutto/telco-customer-churn
382,Bank Customer churn,10000,12,1.76,https://www.kaggle.com/datasets/amrutnikam/bank-customer-churn
164,Databel Telecom Customer Churn Dataset,6687,29,1.76,https://www.kaggle.com/datasets/yichienchong/databel-telecom-customer-churn-dataset
169,Customer Churn,10000,15,1.76,https://www.kaggle.com/datasets/ranjeetshrivastav/customer-churn
165,Bank customer churn,10000,14,1.76,https://www.kaggle.com/datasets/nrng19/bank-customer-churn
552,Telecom Churn Dataset (IBM Watson Analytics),7043,21,1.76,https://www.kaggle.com/datasets/zagarsuren/telecom-churn-dataset-ibm-watson-analytics
156,Customer Churn Dataset,7043,21,1.76,https://www.kaggle.com/datasets/divanshu22/customer-churn-dataset
142,Customer Churn,3333,21,1.76,https://www.kaggle.com/datasets/jhskaggle/lecture04part2
710,Dqlab Telco Final,6950,13,1.76,https://www.kaggle.com/datasets/yuniartamanurung/dqlab-telco-customer-churn
510,Customer_churn_prediction_with_notebook,3333,21,1.76,https://www.kaggle.com/datasets/yashtiwari1906/customer-churn-prediction-with-notebook
133,Bank Customer Churn Prediction,10000,14,1.76,https://www.kaggle.com/datasets/aarushikamboj/bank-customer-churn-prediction
131,Customer Churn Prediction Dataset,7043,21,1.76,https://www.kaggle.com/datasets/studymart/customer-churn-prediction
527,Customer Churn Dataset for Telecom,2089,12,1.76,https://www.kaggle.com/datasets/mehmetertas/customer-churn-prediction
111,Bank Customer Churn,10000,12,1.76,https://www.kaggle.com/datasets/adepvenugopal/telco-customer-churn
179,Telco-Customer-Churn,7043,21,1.76,https://www.kaggle.com/datasets/tarzon/telcocustomerchurn
191,telecom-customer-churn,4250,20,1.76,https://www.kaggle.com/datasets/niramay/telecomcustomerchurn
560,Maven Churn Dataset,7043,38,1.76,https://www.kaggle.com/datasets/johnp47/maven-churn-dataset
237,Bank Customer Churn,10000,14,1.76,https://www.kaggle.com/datasets/babuyashwanth/bank-customer-churn
611,Telecom Churn Dataset,7043,21,1.76,https://www.kaggle.com/datasets/dpr1988/telecom-churn-dataset
227,Telco Customer churn data set,7043,33,1.76,https://www.kaggle.com/datasets/charanrajonline/telco-customer-churn-data-set
648,dataset_customer_churn,750,20,1.76,https://www.kaggle.com/datasets/mariastellalisa/dataset-customer-churn
628,telco-churn-data,7043,21,1.76,https://www.kaggle.com/datasets/hakanfe/telcochurndata
632,Customer_churn_prediction,7043,21,1.76,https://www.kaggle.com/datasets/isapakistan/customer-churn-prediction
624,Bank_Customer_Churn_Prediction_Model_Analysis,10000,13,1.76,https://www.kaggle.com/datasets/abrazlaskar/bank-customer-churn-prediction-model-analysis
626,telco churn,7043,21,1.76,https://www.kaggle.com/datasets/bsrsrc/telco-churn
74,Telcom customer churn,7043,21,1.76,https://www.kaggle.com/datasets/puja19/telcom-customer-churn
90,Customer-Churn-Dataset,7043,21,1.76,https://www.kaggle.com/datasets/girgismicheal/customerchurndataset
95,Customer churn dataset,7043,21,1.76,https://www.kaggle.com/datasets/kirolosatef/customer-churn-dataset
96,WA_Fn-UseC_-Telco-Customer-Churn,7043,21,1.76,https://www.kaggle.com/datasets/palashfendarkar/wa-fnusec-telcocustomerchurn
448,telco-customer-churn,7043,19,1.76,https://www.kaggle.com/datasets/justingunderson/telco-customer-churn
449,Customer Churn (Telecom company) Dataset,750,2,1.76,https://www.kaggle.com/datasets/anjolaoluwaajayi/customer-churn-telecom-company-dataset
267,Telcom Customer Churn,7043,21,1.76,https://www.kaggle.com/datasets/adepvenugopal/telcom-customer-churn
171,Customer Churn,3333,21,1.76,https://www.kaggle.com/datasets/caojingw/customer-churn
56,Predicting Churn for Bank Customers,10000,14,1.76,https://www.kaggle.com/datasets/adammaus/predicting-churn-for-bank-customers
381,Telco-Customer-Churn,7043,21,1.76,https://www.kaggle.com/datasets/sjain5/telcocustomerchurn
380,customer-churn-ott,2000,16,1.76,https://www.kaggle.com/datasets/dvijkalsi/customer-churn-ott
660,Customer_Churn,7043,21,1.76,https://www.kaggle.com/datasets/karishma0795/customer-churn
294,Customer Churn,7043,21,1.76,https://www.kaggle.com/datasets/rohitphatale/customer-churn
293,Customer Churn,7043,21,1.76,https://www.kaggle.com/datasets/cryometa/customer-churn
280,Customer Churn Dataset,7043,21,1.76,https://www.kaggle.com/datasets/hamidmehdi/customer-churn-dataset
379,Customer-Churn-Records,10000,18,1.76,https://www.kaggle.com/datasets/nihelghennani/customer-churn-records
295,customer churn,12126,22,1.76,https://www.kaggle.com/datasets/ahmedghonem01/customer-churn
680,Telco_Customer_Churn,7043,21,1.76,https://www.kaggle.com/datasets/parjanyaadityashukla/telco-customer-churn
341,customer credit card churn,2532,34,1.76,https://www.kaggle.com/datasets/jaikishankumaraswamy/customer-credit-card-churn
738,Telecom Data Churn,7043,21,1.18,https://www.kaggle.com/datasets/tahirriaz/telecom-data-churn
619,Churn_Rates_Telecom,4617,21,1.18,https://www.kaggle.com/datasets/parakhsrivastava/customer-churn-rate
617,Telco_Customer_Churn,7043,21,1.18,https://www.kaggle.com/datasets/serapgr/telco-customer-churn
620,Customer_Churn,7032,22,1.18,https://www.kaggle.com/datasets/bharaniakella/customer-churn
602,customer_churn,7043,33,1.18,https://www.kaggle.com/datasets/essiahouaoui/customer-churn
475,Customer churn data,200,28,1.18,https://www.kaggle.com/datasets/aartimalitajane/customer-churn-data
476,Customer Churn Predection,7043,21,1.18,https://www.kaggle.com/datasets/giridharbandarupalli/customer-churn-predection
516,Telecom Customer Churn Prediction,7043,21,1.18,https://www.kaggle.com/datasets/arjunselvamurugan555/telecom-customer-churn-prediction
715,CUSTOMER,3333,11,1.18,https://www.kaggle.com/datasets/ankitjpatel/customer
761,Churn_Telco,7043,21,1.18,https://www.kaggle.com/datasets/abdullah525/churn-telco
150,Customer Churn Dataset,10000,14,1.18,https://www.kaggle.com/datasets/sercanyesiloz/customer-churn-dataset
143,Customer Churn Prediction Analysis,91700,36,1.18,https://www.kaggle.com/datasets/huzaiftila/customer-churn-prediction-analysis
719,Customer_Churn_Large_Dataset,100000,9,1.18,https://www.kaggle.com/datasets/saisuraj9999/customer-churn-large-dataset
763,telco_churn_csv,7043,21,1.18,https://www.kaggle.com/datasets/mydang1306/telco-churn-csv
742,Telco_Customer_Churn,7043,21,1.18,https://www.kaggle.com/datasets/serdartohma/telco-customer-churn
751,customer_churn,7043,38,1.18,https://www.kaggle.com/datasets/shiyamey/customer-churn
745,Teleco_Customer_Churn,7043,21,1.18,https://www.kaggle.com/datasets/parjanyaadityashukla/teleco-customer-churn
757,Telco_Churn_Customer,20000,26,1.18,https://www.kaggle.com/datasets/harpmaujia/telco-churn-customer
756,customerchurn,4250,20,1.18,https://www.kaggle.com/datasets/vishalchy/customer-churn-train
758,Customer_Churn,7043,21,1.18,https://www.kaggle.com/datasets/praveenrwl/customer-churn
755,final.odev,10000,18,1.18,https://www.kaggle.com/datasets/eylulnidafirinci/finalodev
398,customer churn,3333,11,1.18,https://www.kaggle.com/datasets/syedmansooruddin/customer-churn
397,Customer Churn,7044,21,1.18,https://www.kaggle.com/datasets/luisurso/churn
392,Bank_ Customer_ Churn _Prediction_ Model_1,10000,14,1.18,https://www.kaggle.com/datasets/abrazlaskar/bank-customer-churn-prediction-model-1
405,customer-churn,3150,14,1.18,https://www.kaggle.com/datasets/cyberpark7/customer-churn
401,customer churn,7043,9,1.18,https://www.kaggle.com/datasets/sadamhkhan/customer-churn
400,Customer Churn,7043,21,1.18,https://www.kaggle.com/datasets/akritiupadhyayks/customer-churn
403,customer churn,1409,20,1.18,https://www.kaggle.com/datasets/keirongreen/customer-churn
404,customer churn,10000,18,1.18,https://www.kaggle.com/datasets/akash4144/customer-churn
639,Churn Data,11260,19,1.18,https://www.kaggle.com/datasets/humerayasmeen/churn-data
474,Customer churn dataset,100000,9,1.18,https://www.kaggle.com/datasets/ayushnigam01/customer-churn-dataset
482,Telco Customer Churn,7043,21,1.18,https://www.kaggle.com/datasets/fandanabil97/telco-customer-churn
481,customer churn dataset,10000,14,1.18,https://www.kaggle.com/datasets/saravanankuppan/customer-churn-dataset
478,Telco-Customer-Churn,2099,21,1.18,https://www.kaggle.com/datasets/dbrownambi/telcocustomerchurn
477,Customer Churn Analysis,99,21,1.18,https://www.kaggle.com/datasets/khushishah28k/customer-churn-analysis
480,Customer Churn Prediction,10000,14,1.18,https://www.kaggle.com/datasets/usmanabbsi088/customer-churn-prediction
479,Telco-Customer-Churn,7032,12,1.18,https://www.kaggle.com/datasets/johnwilkenchristoper/telco-customer-churn
554,Customer Churn Dataset (Modified to Nigerian),10000,14,1.18,https://www.kaggle.com/datasets/adeagborapheal/customer-churn-dataset-modified-to-nigerian
555,Churn prediction for telephone customers,501,16,1.18,https://www.kaggle.com/datasets/ayatsanhouri/churn-prediction-for-telephone-customers
199,Customer Churn Analysis,12900,22,1.18,https://www.kaggle.com/datasets/ramakrishnanthiyagu/customer-churn-analysis
515,Bank Customer Churn Prediction,10000,12,1.18,https://www.kaggle.com/datasets/lkritika/bank-customer-churn-prediction
517,Telecom Customer Churn Dataset,499,12,1.18,https://www.kaggle.com/datasets/amaljoseph3377/telecom-customer-churn-dataset
762,Customer_churn,14600,44,1.18,https://www.kaggle.com/datasets/pavithransn/customer-churn
760,Customer_churn_prediction_xgb,7043,21,1.18,https://www.kaggle.com/datasets/isapakistan/customer-churn-prediction-xgb
718,customer,3333,11,1.18,https://www.kaggle.com/datasets/techinfoguruyash/customer
553,Customer Churn Analysis of Barclays PLC,10000,12,1.18,https://www.kaggle.com/datasets/nikhilkumar19980628/customer-churn-analysis-of-barclays-plc
652,Churn dataset with intl call,6687,29,1.18,https://www.kaggle.com/datasets/davidsonsteele/churn-dataset-with-intl-call
623,Telco_Customer_Churn,7043,33,1.18,https://www.kaggle.com/datasets/aqleemkhan/telco-customer-churn
636,Customer_Churn_Data,45200,22,1.18,https://www.kaggle.com/datasets/jxtz518/customer-churn-data
402,Customer Churn,3333,11,1.18,https://www.kaggle.com/datasets/youssefelsawi/customer-churn
205,Customer Churn,7043,21,1.18,https://www.kaggle.com/datasets/chandueresu/customer-churn
443,Telco-Customer-Churn.csv,7043,21,1.18,https://www.kaggle.com/datasets/brahimerkan/telcocustomerchurncsv
444,Telco-Customer-Churn2,7043,21,1.18,https://www.kaggle.com/datasets/alexalca/telcocustomerchurn2
679,T2ModeloDeCliente,21,1,1.18,https://www.kaggle.com/datasets/alexparroyo/t2modelodecliente
399,Customer Churn,10000,14,1.18,https://www.kaggle.com/datasets/hardik1809/customer-churn
665,churn_dataset,7043,21,1.18,https://www.kaggle.com/datasets/mehdirachico9055/churn-dataset
373,Bank Customer Churn Model,10000,13,1.18,https://www.kaggle.com/datasets/shashankmoon/bank-customer-churn-model
307,Bank customer churn,10000,14,1.18,https://www.kaggle.com/datasets/pranaytelukuntla/bank-customer-churn
308,Customer Churn Dataset,175000,25,1.18,https://www.kaggle.com/datasets/drnimishadavis/customer-churn-dataset
371,ML project : Customer churn,12400,20,1.18,https://www.kaggle.com/datasets/nattiponitp/ml-project-customer-churn
372,HackerEarth: Customer Churn Score,5,2,1.18,https://www.kaggle.com/datasets/soumik11/hackerearth-customer-churn-score
733,telco_customer_churn_19_09_2019,7043,21,1.18,https://www.kaggle.com/datasets/marcusbao1/telco-customer-churn-19-09-2019
647,Customer_churn,7043,21,1.18,https://www.kaggle.com/datasets/rahulverma012/customer-churn
644,telecom_churn_dataset,7043,21,1.18,https://www.kaggle.com/datasets/gyanshashwat1611/telecom-churn-dataset
646,customer_churn_large_dataset,100000,9,1.18,https://www.kaggle.com/datasets/rohitsalla/customer-churn-large-dataset
256,Customer churn,500,21,1.18,https://www.kaggle.com/datasets/aakaashraajm/customer-churn
257,Customer Churn,7043,21,1.18,https://www.kaggle.com/datasets/firazztrk/customer-churn
305,telco-customer-churn,7043,21,1.18,https://www.kaggle.com/datasets/zhiyuanchen/telcocustomerchurn
306,telco-customer-churn,7043,21,1.18,https://www.kaggle.com/datasets/machariawaks/telcocustomerchurn
668,telecom_churn dataset,7043,30,1.18,https://www.kaggle.com/datasets/riturajsingh99/telecom-churn-dataset
674,telecom_churn_dataset,7043,21,1.18,https://www.kaggle.com/datasets/codeinstitute/telecom-churn-dataset
706,Customer_Churn,7043,21,0.59,https://www.kaggle.com/datasets/gpanigrahi/customer-churn
450,Customer-Churn-Dataset,7043,9,0.59,https://www.kaggle.com/datasets/mostafaelhabashy/customer-churn-dataset
694,CustomerChurnData,11260,19,0.59,https://www.kaggle.com/datasets/vsridevi/customerchurndata
155,Telecom Customer Churn Prediction,7043,21,0.59,https://www.kaggle.com/datasets/rjmanoj/telecom-customer-churn-prediction
709,IBM churn fictional telco company 7043,7043,21,0,https://www.kaggle.com/datasets/geoamins/ibm-churn-fictional-telco-company-7043
765,hcltech_dataset,999,22,0,https://www.kaggle.com/datasets/ankitprem/hcltech-dataset
566,Telco customer churn dataset CSV,7043,33,0,https://www.kaggle.com/datasets/pavanikatta55/telco-customer-churn-dataset-csv
524,customer churn dataset.harsh,100000,9,0,https://www.kaggle.com/datasets/harshgupta179/customer-churn-datasetharsh
764,Telcom_Customer_Churn,7043,30,0,https://www.kaggle.com/datasets/hinalpandya1592/telcom-customer-churn
753,ChurnDataRM,1000,7,0,https://www.kaggle.com/datasets/fabioheiji/churndatarm
766,uv6696,6347,13,0,https://www.kaggle.com/datasets/dnyaneshpainjane/uv6696
484,Customer Churn,100000,9,0,https://www.kaggle.com/datasets/rohitsalla/customer-churn
638,Customer_Churn,12483,21,0,https://www.kaggle.com/datasets/hopesb/customer-churn
664,customer_churn_dataset,100000,9,0,https://www.kaggle.com/datasets/ghsouvik2000/customer-churn-dataset
